FIPS,State,County,Unreliable,% Fair or Poor Health,Average Number of Physically Unhealthy Days,Average Number of Mentally Unhealthy Days,% Low Birthweight,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Driving Deaths with Alcohol Involvement,Average Daily PM2.5,% Drive Alone to Work,% Long Commute - Drives Alone,Unnamed: 0,NatWalkInd,D4A,TotEmp,TotPop,D2A_JPHH,D5AR,CBSA_POP,CBSA_EMP,Pct_AO0,D4C,Pct_AO1,Pct_AO2p,D3APO,D3AAO,D4D
6023,California,Humboldt County,,15.6,3.6527261998,5.2083993096,5.9741054134,31.1,7.3,20.5,88.27521013,42.635658915,6.8,68.744042564,17.8,148,10.554012345870367,485.2397183098591,442.9537037037037,1257.111111111111,1.3232106049907406,6083.518518518518,135768.0,47839.0,0.0732273293518518,2.120989010989011,0.3333005990925926,0.5842128123518519,9.132244649222224,0.8078166931296296,6.318980333296703
6025,California,Imperial County,,24.0,4.161616134,4.7549133215,5.7435689279,36.2,6.2,31.7,80.22003094,18.58974359,10.8,79.517167944,22.0,151,8.569444444489584,755.0500000000001,616.90625,1877.25,2.568373655885417,7928.114583333333,180216.0,59223.0,0.0888827632916666,0.8333333333333334,0.32233543603125,0.588781800625,11.662518220510416,0.8167779355416666,0.4988900283333333
6027,California,Inyo County,,13.8,3.257546809,5.0765911074,7.7941176471,29.7,7.8,19.0,85.896087505,21.428571429,5.2,69.32222086,17.7,152,6.906250000125,899.89,430.25,1130.3125,0.7409568763125001,1107.6875,0.0,0.0,0.063437122625,0.5533333333333333,0.330311558875,0.606251318625,3.257635078125,0.164524362125,0.288189096
6029,California,Kern County,,21.2,3.9641595503,5.0039897956,7.3745107316,35.0,7.1,28.1,85.906833767,31.850961538,12.9,79.682138394,23.8,169,10.323099415385965,570.988827586207,624.4276315789474,1936.5197368421047,1.1601442116600875,28082.99342105263,883053.0,284739.0,0.0787049538092105,3.839722222222222,0.3188608792149123,0.5892762722214911,10.64740106861842,1.865440668758772,15.338192688996912
6031,California,Kings County,,20.1,3.888632099,4.8063454654,6.3516068053,35.1,7.6,27.6,68.202982569,35.0,12.3,77.928695746,29.8,173,10.825102880864195,520.5162068965517,543.0493827160494,1852.7777777777776,1.1643469506666666,11681.777777777776,150075.0,43987.0,0.0626638331234567,2.8561194029850743,0.3158842332345679,0.5967605756049383,10.835699419839507,0.9861221784320988,9.031406308731343
6033,California,Lake County,,17.2,3.8153860838,5.4398253976,6.8349514563,32.1,7.6,23.4,68.300984405,30.136986301,3.1,69.302249755,41.5,179,9.440972222291666,453.3942857142857,323.7916666666667,1336.4166666666667,0.7223526402916667,1529.375,64148.0,15542.0,0.0695571826875,0.7010344827586208,0.3319719444166666,0.5984708728333333,7.318212204708334,0.5205888129166667,0.5588058686551725
6035,California,Lassen County,,17.2,3.7597901739,4.9963793945,8.1006864989,31.8,7.6,22.5,45.4842652,40.0,6.0,79.173029484,19.5,183,7.74,465.503,289.8,1247.4,0.56767528448,909.12,31185.0,7245.0,0.061069014,1.16625,0.28660745932,0.6123235266,4.5198085268,0.1725323462799999,1.6981112465625
6037,California,Los Angeles County,,15.8,3.1148795901,4.6439302208,7.229728896,28.8,8.1,21.6,97.930209569,21.59214831,13.4,70.031351114,49.8,194,13.572347600551597,403.8868512173129,714.9931517509727,1571.6812451361868,2.4760859165919067,334169.45245136187,13262234.0,6249699.0,0.084190467930428,11.027061499272198,0.3160909769699611,0.5938041582107393,19.062070733424903,1.4709597305794553,127.6811638278195
6039,California,Madera County,,21.2,4.1418310211,5.5101970349,6.2635414615,35.9,7.7,27.2,74.348340853,32.941176471,10.0,72.943964069,41.2,198,8.916666666774999,617.2331578947369,603.425,1937.6625,1.8778707651875,13815.0625,155013.0,48274.0,0.0658786603374999,1.6670689655172413,0.2830639120375,0.651057427625,8.3867340969125,1.0901961697875,4.2498327647068965
6041,California,Marin County,,9.5,2.5661966486,4.4155980747,5.5782048793,23.3,9.2,14.1,97.505346503,26.470588235,6.4,58.792269399,43.8,201,11.899999999634284,581.3912598425197,647.1714285714286,1487.4,1.2668580014457145,36901.34285714286,4673221.0,2400290.0,0.0426192220571428,7.219612903225806,0.3169544538685714,0.6232834669371429,15.362690041737142,1.0507114745428572,25.24136904176129
6043,California,Mariposa County,,14.3,3.4488854621,5.1094386623,6.7472306143,31.0,7.5,19.3,44.755122293,57.142857143,7.1,59.220741175,41.4,203,4.833333333411765,1126.54,228.4705882352941,1031.764705882353,0.6728018849411764,449.1764705882353,0.0,0.0,0.0323915431764705,1.75125,0.2925400870588235,0.6750683697647059,1.170074252235294,0.2464659225294117,0.04565694
6045,California,Mendocino County,,16.1,3.5652845808,5.1561130049,6.6982108532,31.4,7.4,21.0,65.933778016,34.285714286,6.0,73.035111501,23.3,213,9.016877637316457,441.93611111111113,384.9620253164557,1106.607594936709,0.9688172768607596,2826.215189873418,87422.0,30412.0,0.0588245464936708,1.028333333333333,0.3096480929493671,0.6188691327088608,5.964457572468354,0.5953564846025317,1.911737767083333
6047,California,Merced County,,21.7,4.0287393866,5.2829275113,6.0834464528,38.0,7.2,28.9,81.069480302,27.946127946,9.6,78.935604455,32.9,214,10.952546296298612,517.5871818181818,517.0694444444445,1868.576388888889,1.0685958312569446,12417.430555555557,269075.0,74458.0,0.0818850485,3.806428571428571,0.291025313125,0.6270896383402778,11.172108460888888,1.1770510548847222,11.654338992581634
6049,California,Modoc County,,16.6,3.7581644752,5.3303350316,7.5829383886,32.4,6.3,22.1,54.620689655,12.5,5.8,74.81531229,24.5,219,6.819444444166667,876.1966666666667,190.58333333333331,744.8333333333334,0.6469604041666667,416.8333333333333,0.0,0.0,0.0344051714166666,0.33,0.3672357965,0.5983590321666666,3.73562232775,0.12597560525,0.265797055
6051,California,Mono County,,13.2,3.1823491753,4.746069496,7.7083333333,29.6,6.9,18.5,69.700644183,46.428571429,8.5,57.322464769,21.1,220,9.803921568470589,391.472,424.7058823529412,833.7647058823529,1.4513980005882354,1305.7058823529412,0.0,0.0,0.0230038920588235,5.12,0.3678112286470588,0.550361349882353,7.797042216411764,0.1419733425294117,9.104644530142858
6053,California,Monterey County,,18.3,3.4555964077,4.4366134253,6.2304557946,31.7,8.2,24.9,90.215586457,37.603305785,5.5,70.805567624,29.6,223,11.879113019034335,447.2344505494505,735.0987124463519,1859.2789699570812,1.8434296908755363,19178.261802575107,433212.0,171278.0,0.0446971291201716,,0.2878903916008584,0.645953251781116,14.173318044682404,1.0756991438497854,
6055,California,Napa County,,12.7,2.9599383862,4.546061417,5.6676685273,26.9,8.8,18.8,95.173852875,28.571428571,5.9,74.209001296,36.0,230,8.127358490660377,878.8800000000001,706.2075471698113,1325.754716981132,2.931303505933962,20438.20754716981,140530.0,74858.0,0.0523172684150943,1.22,0.2620771903867924,0.6761715788679246,12.95387329409434,0.9206720971792454,4.416256174833333
6057,California,Nevada County,,11.5,3.0666211813,4.8848844812,5.8906775164,28.2,7.8,16.2,82.544184818,34.285714286,6.3,70.283511889,31.5,233,7.786666666546666,459.3043478260869,395.5733333333333,1321.2266666666667,0.7736974511466667,3508.786666666667,99092.0,29668.0,0.0388219593066666,1.317777777777778,0.25680794564,0.7043700951066666,4.78172002384,0.6696475498533333,1.6625359119555554
6059,California,Orange County,,13.0,2.9743666456,4.2738986024,6.2647254989,23.0,8.8,20.5,99.077656057,28.449197861,9.4,73.448562326,41.5,244,13.173706344863412,558.5519760479042,908.3203510696654,1735.700493691717,1.8856929384393857,183256.56500274272,13262234.0,6249699.0,0.0413648114722984,4.590834914611006,0.2591663680367526,0.6972746350718596,18.44041767191717,2.698381625354372,29.20487752763441
6061,California,Placer County,,10.4,2.7415595137,4.4616313658,5.7755388941,28.0,8.7,14.9,93.092091447,30.322580645,7.2,74.550875315,38.9,255,10.230829420957743,498.7340404040404,760.093896713615,1784.3990610328638,1.4613229371361502,31231.535211267605,2291738.0,951760.0,0.03629748942723,3.408347826086956,0.2697582934084507,0.6892493815023474,11.468214589004695,1.219367411910798,7.076207398921739
6063,California,Plumas County,,13.0,3.3169539145,5.0737517717,9.4986807388,30.2,8.0,18.0,92.880242547,51.724137931,12.2,79.186124083,22.8,256,7.977272727136364,629.1072727272727,242.9090909090909,849.9545454545455,0.6606214523181818,541.2272727272727,0.0,0.0,0.0491144420454545,0.7889473684210526,0.2936385484545454,0.6572470096363636,2.4199631777272725,0.1529491538181818,0.1108407826315789
6065,California,Riverside County,,16.5,3.5811546903,4.9350009975,6.8062801673,34.7,8.1,21.6,90.973560749,30.816326531,12.7,76.889081863,47.9,271,10.72928802603204,564.2005680119581,686.3310679611651,2313.869902912621,1.6881282118728156,52255.44951456311,4518699.0,1439654.0,0.0461090601514563,3.035559610705596,0.280870387515534,0.6710788047563107,12.532772357507769,1.406372290523301,9.653265402183695
6067,California,Sacramento County,,14.5,3.2639233425,4.8159224533,7.0375225299,30.7,8.0,21.2,98.63298119,26.032540676,8.4,72.227239304,39.9,279,12.530336257360744,533.2285674547984,717.3015350877193,1655.7269736842106,1.5006681197642544,98894.95614035089,2291738.0,951760.0,0.0709921800877193,5.755039787798409,0.3351708782127193,0.5927404504703947,17.512756224820176,1.7706747164649124,30.601054404750663
6069,California,San Benito County,,16.1,3.3002607369,4.7599038964,6.529209622,31.8,8.8,22.8,85.364979987,27.777777778,4.9,76.231098622,53.3,281,10.4208333331,431.72875,425.475,1485.4,1.26943730605,6345.525,1981616.0,1077279.0,0.0273257653749999,1.511818181818182,0.17617856825,0.7964956664,11.654560637525,0.3169363138,5.3045459691818175
6071,California,San Bernardino County,,18.2,3.5168123252,4.6473124636,7.5160979763,39.1,7.8,25.6,86.995875606,25.328330206,15.6,77.361336988,43.9,282,10.918040293083337,580.1753805774279,671.0009157509157,1955.5064102564104,1.2977841427362635,68696.36538461539,4518699.0,1439654.0,0.051953083547619,3.329582338902148,0.2754009788067765,0.668982933967033,12.72160824222894,1.1618237387323718,11.906176152108593
6073,California,San Diego County,,13.4,3.0217652848,4.4513470832,6.6510283468,28.4,8.5,20.3,97.657242362,27.486296006,13.8,71.608856586,38.0,283,12.18662952649805,513.3016815476191,781.7220055710306,1840.0183844011144,1.2582668643370474,103176.33370473536,3302833.0,1403191.0,0.0540044077643454,10.305756880733943,0.2987265136094708,0.6428122541181058,16.895410414987186,2.034658064156212,50.54677921775458
6075,California,San Francisco County,,10.5,2.5186307941,4.2979658118,6.9918991311,19.0,8.5,16.9,100.0,7.0967741935,7.7,29.42895288,50.4,284,15.957257601881238,266.2506759098787,1245.9672977624784,1497.4939759036145,2.08795822724957,142873.56454388984,4673221.0,2400290.0,0.2578119693648881,31.62946273830156,0.4071832571807229,0.3298412622340791,25.434006805710844,1.2190543479242684,688.7941953024609
6077,California,San Joaquin County,,17.4,3.4764596291,4.8727199388,7.371813234,29.6,7.9,24.2,91.533597781,29.533678756,9.8,78.0004319,42.1,286,11.056962025192403,517.2703238866397,622.5088607594937,1853.7012658227848,1.3801795220405064,37973.63291139241,732212.0,245891.0,0.0722248770151898,3.4650988142292487,0.2925479738379747,0.6352271491291139,14.691860432962024,1.1395443282303797,15.410698192845851
6079,California,San Luis Obispo County,,12.3,3.0072883805,4.767712533,5.9597391551,27.9,8.5,17.9,87.126448177,37.267080745,7.0,71.120592685,24.0,287,10.744376278257668,516.1981188118812,673.3006134969326,1726.717791411043,1.3214410328834356,10052.325153374231,281455.0,109748.0,0.0433718154969325,3.424820143884892,0.2746272846871165,0.669730961196319,10.538588991570553,1.2921169642987729,10.44300013991367
6081,California,San Mateo County,,10.3,2.4502189586,3.9727474938,6.7501251878,21.1,9.3,16.9,99.485376261,21.229050279,7.0,61.485583874,41.2,288,10.069474442174949,695.6824752475248,861.8228941684665,1654.2872570194384,1.2529659495680343,115088.54427645788,4673221.0,2400290.0,0.0482631215961123,8.80680412371134,0.2722582184298056,0.672999178336933,19.67044764857668,1.6453516374233264,84.20327227657731
6083,California,Santa Barbara County,,15.2,3.3898369829,5.0028275962,6.5904801303,30.1,8.6,21.3,96.057149359,35.057471264,6.8,67.471673743,21.3,291,10.495740149194887,576.2249999999999,589.5814696485623,1417.6932907348244,1.707778536134185,18765.047923322683,443738.0,184539.0,0.0508015132012779,2.164596774193549,0.2980394008019169,0.6351846451341853,15.76800833467412,1.4971358465623004,8.976989599403225
6085,California,Santa Clara County,,10.5,2.5020323763,4.0410370653,6.9464872325,20.5,9.2,18.5,99.477652525,25.388601036,9.2,66.783545694,42.4,292,13.55488372092,530.19091005291,986.2883720930232,1788.093023255814,3.1604365582827905,115091.56744186046,1981616.0,1077279.0,0.0463511013246511,7.197705761316873,0.2478640698986046,0.7039243636418605,19.389973060202788,2.1220507003255817,44.48734227544651
6087,California,Santa Cruz County,,13.2,3.0256756257,4.6085380106,5.8147103493,27.5,8.2,19.1,96.838230679,30.927835052,6.5,66.227741579,38.0,293,11.977040816311224,415.9493525179856,512.4642857142857,1396.7602040816328,1.2708016177040815,15197.280612244898,273765.0,100443.0,0.0506913673214285,4.111694915254237,0.290499123377551,0.6486054276632653,13.508043093913264,0.7122270963622449,21.91972950618079
6089,California,Shasta County,,14.7,3.5787699905,5.2042454335,6.4224137931,31.1,7.3,19.6,79.384590047,35.220125786,6.6,79.186379102,16.8,302,8.937659033145039,596.295,469.6106870229008,1367.0610687022902,0.8348769077022901,8494.282442748092,179085.0,61519.0,0.0656541126335878,3.173012048192771,0.3072346020763359,0.6271112852748092,6.728091042793893,0.9733050200534352,6.859719632120481
6091,California,Sierra County,x,13.4,3.3465864452,5.1259921365,9.5744680851,30.4,6.0,18.6,7.0457354759,11.111111111,5.1,78.185907046,51.1,305,5.1,,93.8,586.0,0.3874019964,102.6,0.0,0.0,0.0406617648,,0.33637977,0.6229584652,0.3107244352,0.1355880186,
6093,California,Siskiyou County,,16.0,3.6922290104,5.2726662144,8.5182767624,31.6,6.6,21.0,72.327343679,28.813559322,5.8,75.182572873,23.1,306,8.581081080864864,595.3666666666667,339.6216216216216,1176.7567567567569,0.8027923367027027,994.7567567567568,0.0,0.0,0.0804485109459459,0.4871428571428571,0.2886637666216216,0.6308877222702702,4.581629661810811,0.4887022755729729,0.4875466232142856
6095,California,Solano County,,13.8,3.1286540078,4.7097775058,6.7639997767,30.1,8.5,21.1,96.809418489,30.541871921,9.0,74.830978137,44.8,308,12.223976608133333,361.4228384279476,520.7859649122807,1538.701754385965,1.3495262651122808,25303.65964912281,438530.0,148424.0,0.0462650981578947,3.742951807228916,0.2657449737649123,0.6774636123052631,15.716832918364911,1.2728572025614036,15.970338995626506
6097,California,Sonoma County,,12.3,2.9394286641,4.7487688601,5.8358902695,25.2,8.7,18.5,94.389634724,32.820512821,5.7,72.828303426,31.9,310,10.863479759020672,470.8175313807531,520.0103359173127,1295.392764857881,1.223707864894057,22122.10335917313,501317.0,201244.0,0.0455184425400516,2.254595588235294,0.2926856201524547,0.659211958,12.28485325014987,0.9019207634366924,10.529379698
6099,California,Stanislaus County,,17.8,3.5671402146,5.0501484941,6.375665922,33.1,8.1,26.1,94.383028444,30.829015544,10.6,80.055220199,37.2,312,12.022727273045454,483.18412,606.3409090909091,1750.9772727272727,1.3477974498214285,33731.48376623377,539301.0,186753.0,0.0696210687207792,3.4894630872483217,0.2949714724350649,0.6256671991298701,13.667655968522729,1.003551435418831,11.950696888020136
6101,California,Sutter County,,16.5,3.5185222081,4.9379498424,6.7704280156,29.9,7.4,24.1,84.052472574,30.0,8.5,77.73054125,35.2,320,10.795698925048386,497.4189743589744,470.258064516129,1546.3225806451612,1.0387640973387096,8658.387096774193,171365.0,44703.0,0.0598977880806451,2.8286486486486484,0.2973927561451612,0.6427094557419355,12.851478000774192,0.7334810099516129,8.02712619781081
6103,California,Tehama County,,17.8,3.9154825327,5.3206443047,6.1098654709,34.3,6.9,23.5,59.526956205,39.130434783,5.4,81.975239839,30.5,325,8.414728681860465,507.48,407.8837209302326,1473.7906976744189,0.9890158773953488,2700.3255813953488,63373.0,17539.0,0.0841498004651162,1.833235294117647,0.3059620096511628,0.6098881899069767,4.714684324837209,0.727771010744186,2.684853472588235
6105,California,Trinity County,,17.0,3.8906483662,5.3971050566,5.8355437666,32.8,6.8,21.9,89.901936445,35.135135135,5.3,53.857594348,35.0,334,5.871794871769231,711.2399999999999,176.30769230769232,989.3846153846154,0.3416764017692308,317.7692307692308,0.0,0.0,0.055460985,0.415,0.3203703382307692,0.6241686769230769,1.849073588769231,0.116880643076923,0.026855984875
6107,California,Tulare County,,22.8,4.1608480395,4.6012800754,6.9443884341,36.0,7.3,29.1,73.83818379,36.340206186,12.9,78.666960207,25.9,336,7.356172839588889,894.4133333333334,586.8148148148148,1705.4703703703703,1.6071928293925926,13310.37037037037,460477.0,158440.0,0.0648202011444444,0.33,0.3127350447407407,0.618741050437037,10.327969099107406,1.2225362085703704,1.7065236178888887
6109,California,Tuolumne County,,13.5,3.3009392279,4.9341047411,6.7046173308,28.6,7.5,18.4,75.253505933,35.185185185,6.8,78.033452577,28.3,337,6.302083333354166,757.0625,334.6666666666667,1123.5833333333333,0.8295377782291666,1950.9791666666667,53932.0,16064.0,0.0454060537083333,1.0,0.2814419891875,0.6523186237499999,4.704266572979167,0.2786833952708333,0.23485598325
6111,California,Ventura County,,13.5,3.0814485444,4.4309021529,6.1020314648,28.9,8.8,20.5,97.879700371,38.93129771,7.9,76.101537329,33.3,345,11.691472868360464,485.0010069444445,723.2372093023256,1972.353488372093,1.3209171992790698,29750.962790697675,848112.0,310992.0,0.0386766757325581,3.5709121621621622,0.2411525831581395,0.7131939969000001,15.38344548472558,2.233631127390698,13.961057518486486
6113,California,Yolo County,,14.5,3.1935806548,4.6333375066,5.8319478194,30.6,8.4,20.3,95.708007745,28.776978417,7.7,65.99021635,31.4,369,12.928961748770492,420.0463551401869,659.2049180327868,1762.1065573770493,1.6744182470491802,52350.03278688525,2291738.0,951760.0,0.0732329778196721,6.764956521739131,0.3025688960409836,0.6241981260983607,15.340330833991803,1.4920442316721312,25.812567710713044
6115,California,Yuba County,,16.8,3.7120675296,5.1037957844,6.7719813862,34.0,7.0,23.8,82.361017469,29.577464789,8.7,80.187066903,45.7,371,9.615646258285716,389.1093103448276,317.2857142857143,1540.6734693877552,0.8536665801836735,5770.959183673469,171365.0,44703.0,0.074381073,3.3138888888888887,0.3013957982244898,0.6242231287755102,10.40676350720408,1.3024656991224488,8.608140857611112
48001,Texas,Anderson County,,19.8,3.8786453593,4.7256742996,7.3565473271,39.4,6.4,28.2,37.163771969,20.37037037,8.9,83.850278625,29.8,5,5.435897435692308,,385.02564102564105,1483.6666666666667,1.058249413205128,4104.102564102564,57863.0,15016.0,0.0526443816923076,,0.3633430343076923,0.584012583974359,4.772026025307692,0.5456761547948717,
48003,Texas,Andrews County,,19.7,3.7781310315,4.708524389,7.3170731707,38.2,7.5,29.3,74.599677593,26.666666667,7.3,80.892013369,37.2,6,8.833333333545454,,603.1818181818181,1619.8181818181818,1.125725127272727,6594.0,17818.0,6635.0,0.0373555202727272,,0.3084661418181818,0.654178337909091,17.67082509718182,0.1223004440909091,
48005,Texas,Angelina County,,20.6,4.0683463761,5.1550768574,8.9076884797,40.6,6.3,28.6,62.25128769,21.518987342,9.3,80.597426217,20.7,7,6.352564102557692,,691.9423076923077,1684.75,1.3871331031153846,10118.0,87607.0,35981.0,0.0660880675961538,,0.3541142460961538,0.5797976864038461,5.893440657807692,0.9162620726730768,
48007,Texas,Aransas County,,19.7,4.0439173609,5.1320170834,8.9071383449,35.5,5.4,27.7,66.378514478,8.6956521739,8.8,77.207530255,24.4,8,7.210526315947368,,300.42105263157896,1303.3157894736842,0.616128696631579,8018.315789473684,24763.0,5708.0,0.0470305757368421,,0.358474478,0.5418633673157894,8.856061333736841,0.8389973326315789,
48009,Texas,Archer County,,15.0,3.5117678328,4.9963293276,6.8965517241,35.2,7.5,23.0,20.198598131,18.75,7.9,85.34906588,15.7,9,5.3333333337777775,,146.22222222222223,976.5555555555557,0.4105263943333333,5293.777777777777,150994.0,53304.0,0.042188458,,0.2906244078888889,0.6671871342222222,3.7746929415555552,0.5074532464444445,
48013,Texas,Atascosa County,,20.3,3.7548951675,4.6885235613,7.9859678085,38.2,7.9,31.5,45.344113023,21.428571429,9.4,79.593786134,52.2,11,5.6733333333600005,,469.08,1953.12,0.88175498388,15661.52,2426204.0,979988.0,0.0762273312,,0.2823188554,0.6414538134,3.31906068688,0.40362297916,
48015,Texas,Austin County,,17.2,3.6085834235,4.8391283776,8.0698835275,36.3,7.8,26.0,42.367487652,15.625,9.6,82.817699115,41.8,12,5.67499999995,,436.75,1478.25,0.8592137783,12111.1,6779104.0,2975382.0,0.04791314635,,0.2685972071,0.6834896466,2.40222212515,0.40994575445,
48017,Texas,Bailey County,,19.6,3.636449803,4.5974050307,7.9329608939,38.5,8.5,29.9,78.476245655,36.363636364,5.7,66.870064609,31.8,13,6.722222222333333,,375.3333333333333,1182.0,1.4115365439999998,1333.1666666666667,0.0,0.0,0.0277600793333333,,0.3446938741666667,0.6275460466666667,6.7313206370000005,0.343276935,
48019,Texas,Bandera County,,16.4,3.6098717788,4.8598772512,8.0,35.1,6.8,24.1,66.980000959,29.62962963,8.6,78.564102564,65.2,14,5.388888888833333,,251.83333333333331,1813.5833333333333,0.4780209645833333,2332.333333333333,2426204.0,979988.0,0.0179036113333333,,0.2689770384166667,0.7131193500833333,3.255008347166666,0.2472386369166666,
48021,Texas,Bastrop County,,17.5,3.6315217291,4.7995965499,7.604262597,35.7,7.8,26.4,47.385204082,31.847133758,9.5,78.496868476,59.9,15,5.508547008512821,1160.735,417.02564102564105,2117.358974358974,0.6301406408205128,22980.33333333333,2058351.0,1004341.0,0.0517715308974358,0.67,0.2459784437179487,0.7022500253589744,2.8105900752564104,0.6925447816923077,0.2705468592
48023,Texas,Baylor County,,16.4,3.6340317658,4.958110469,9.6551724138,35.8,7.5,24.6,88.167388167,12.5,7.2,91.41150112,19.5,16,6.666666666599999,,218.4,718.2,0.7112549636,736.4,0.0,0.0,0.0200288668,,0.3299097386,0.6500613948,5.909649176,0.6065936279999999,
48025,Texas,Bee County,,22.7,4.0067296085,4.5927249427,9.736632083,41.2,6.3,32.0,47.627790125,17.391304348,9.3,87.100737101,20.7,17,6.847222222333333,,302.6666666666667,1362.125,0.8712053315,2913.75,32691.0,7264.0,0.0793869385833333,,0.375481400125,0.5034649946666666,9.055191303708334,0.652459621125,
48027,Texas,Bell County,,17.9,3.6848681385,4.9185521603,8.7076951725,39.0,6.7,25.4,70.554462872,26.126126126,8.4,78.827644936,25.1,18,7.328070175457896,,509.67894736842106,1801.2421052631578,1.1384725823157895,20369.1,438265.0,119993.0,0.0689480063631578,,0.3524591647736841,0.5628033551684211,12.85128369013684,1.3201839971157894,
